Date Time,Temp,SpCond,pH,Orp,Turbid+,ODOsat,ODO
M/D/Y HH:MM:SS,C,uS,,mV,NTU,%,mg/L
10/26/14 18:00,14.17,629,7.11,58,92.5,103.7,10.63
10/26/14 18:15,14.1,629,7.21,57.6,89.1,102.7,10.54
10/26/14 18:30,14.04,629,7.22,57.4,88.8,101.9,10.48
10/26/14 18:45,13.96,629,7.11,58.2,827.8,101.3,10.43
10/26/14 19:00,13.89,629,7.17,57.7,83.8,100.4,10.36
10/26/14 19:15,13.81,628,7.21,56.2,87.6,99.6,10.29
10/26/14 19:30,13.73,629,7.19,56.8,99.6,99.2,10.26
10/26/14 19:45,13.65,630,7.15,57.3,89.1,98.5,10.21
10/26/14 20:00,13.57,629,7.17,57.1,359.8,98.1,10.18
10/26/14 20:15,13.5,629,7.11,57.9,83.6,97.6,10.15
10/26/14 20:30,13.42,630,7.22,56.3,92.8,97.2,10.13
10/26/14 20:45,13.35,630,7.3,56.4,84.8,96.8,10.11
10/26/14 21:00,13.28,630,7.26,56.2,84.1,96.6,10.1
10/26/14 21:15,13.21,630,7.16,56.8,90.3,96.4,10.09
10/26/14 21:30,13.14,630,7.14,57,1258.9,96.1,10.07
10/26/14 21:45,13.08,630,7.19,55.3,131.3,95.9,10.07
10/26/14 22:00,13.01,631,7.17,56.5,83,95.7,10.06
10/26/14 22:15,12.95,631,7.29,55.7,273.3,95.4,10.05
10/26/14 22:30,12.89,631,7.3,56.2,515.9,95.3,10.05
10/26/14 22:45,12.83,631,7.22,56.8,84.1,95.2,10.05
10/26/14 23:00,12.78,631,7.29,55.7,170.1,95.1,10.05
10/26/14 23:15,12.74,631,7.35,55.4,86.2,95,10.05
10/26/14 23:30,12.71,631,7.38,55.1,95.6,95.1,10.07
10/26/14 23:45,12.68,631,7.56,53.8,316.5,94.8,10.04
10/27/14 0:00,12.66,631,7.4,54.4,283.9,94.9,10.06
10/27/14 0:15,12.64,631,7.24,54.7,86.1,94.7,10.04
10/27/14 0:30,12.63,631,7.31,54.8,132.8,95,10.08
10/27/14 0:45,12.61,631,7.47,53.8,173.5,94.6,10.03
10/27/14 1:00,12.61,631,7.28,55.2,307.3,95,10.08
10/27/14 1:15,12.6,632,7.27,54.6,221.3,94.5,10.02
10/27/14 1:30,12.59,632,6.98,56.5,160.8,95.1,10.09
10/27/14 1:45,12.58,632,7.28,54.4,184.1,94.3,10.01
10/27/14 2:00,12.57,632,7.23,55.1,154.9,95.2,10.11
10/27/14 2:15,12.57,632,7.38,54.1,136.1,94.3,10.01
10/27/14 2:30,12.56,632,7.33,54.1,190.3,95,10.09
10/27/14 2:45,12.55,633,7.49,53.4,198.3,94.2,10
10/27/14 3:00,12.55,633,7.53,46.8,151.8,95,10.09
10/27/14 3:15,12.55,633,7.49,53.3,62.5,94.1,10
10/27/14 3:30,12.54,633,7.39,54.2,51.5,95.1,10.11
10/27/14 3:45,12.53,633,7.42,53.9,25.7,94,9.99
10/27/14 4:00,12.53,633,7.48,54.3,35,95,10.09
10/27/14 4:15,12.54,633,7.5,53.9,29.9,93.8,9.97
10/27/14 4:30,12.55,634,7.48,54.1,22.5,94.7,10.06
10/27/14 4:45,12.56,634,7.4,54.7,30.2,93.7,9.95
10/27/14 5:00,12.57,634,7.36,54.5,24.5,94.2,10.01
10/27/14 5:15,12.58,634,7.39,53.8,20.7,93.5,9.92
10/27/14 5:30,12.6,634,7.38,54.1,141.6,94,9.98
10/27/14 5:45,12.61,634,7.46,54.2,30.6,93.3,9.9
10/27/14 6:00,12.63,634,7.43,55,17.8,93.5,9.91
10/27/14 6:15,12.64,635,7.29,55.2,27.6,93.2,9.88
10/27/14 6:30,12.66,635,7.38,54.9,24.9,93.2,9.88
10/27/14 6:45,12.68,635,7.28,54.5,19,93.4,9.9
10/27/14 7:00,12.71,635,7.34,55.1,22,93,9.85
10/27/14 7:15,12.74,635,7.19,55.9,19.5,94,9.95
10/27/14 7:30,12.79,635,7.35,54.8,14.2,93.7,9.9
10/27/14 7:45,12.84,636,7.17,55.9,18.4,95.6,10.09
10/27/14 8:00,12.92,636,7.15,55.8,12,96.1,10.12
10/27/14 8:15,13.01,635,7.3,55.2,14.7,99.1,10.42
10/27/14 8:30,13.13,635,7.34,49.9,15.4,100.2,10.51
10/27/14 8:45,13.24,635,7.35,55.1,11.9,103.4,10.82
10/27/14 9:00,13.35,635,7.39,55,10.6,104.3,10.89
10/27/14 9:15,13.44,635,7.39,55.2,10.3,106.8,11.12
10/27/14 9:30,13.59,634,7.49,55.1,10.3,108.5,11.26
10/27/14 9:45,13.77,634,7.32,55.9,11.2,110.7,11.44
10/27/14 10:00,13.98,634,7.48,56.1,14.1,111.7,11.49
10/27/14 10:15,14.2,634,7.46,56,23.3,114.1,11.69
10/27/14 10:30,14.42,634,7.53,55.6,15.3,116.4,11.86
10/27/14 10:45,14.67,634,7.59,60.2,18.7,117.1,11.87
10/27/14 11:00,14.84,634,7.22,63.8,21.2,116.1,11.73
10/27/14 11:15,15.02,634,7.3,60.7,20.9,116.7,11.75
10/27/14 11:30,15.21,633,7.32,50,25.6,118.9,11.92
10/27/14 11:45,15.36,632,7.3,64.2,23.6,120.6,12.05
10/27/14 12:00,15.5,632,7.36,64.5,24.7,122.2,12.17
10/27/14 12:15,15.63,631,7.38,64.8,19,123.2,12.24
10/27/14 12:30,15.76,631,7.26,65.7,24.6,123.2,12.2
10/27/14 12:45,15.92,630,7.36,65.3,18.9,123.6,12.2
10/27/14 13:00,16.03,630,7.32,66.3,18.8,123.3,12.14
10/27/14 13:15,16.15,630,7.51,64.8,38,122.8,12.06
10/27/14 13:30,16.25,629,7.54,65.3,20.2,122.7,12.03
10/27/14 13:45,16.3,628,7.58,65.2,17.8,123.7,12.11
10/27/14 14:00,16.35,628,7.62,64.8,16.5,124.3,12.16
10/27/14 14:15,16.38,627,7.63,65.5,15.4,124.3,12.15
10/27/14 14:30,16.4,627,7.51,66.3,16,123.1,12.03
10/27/14 14:45,16.41,627,7.7,65.7,13.6,122,11.92
10/27/14 15:00,16.42,627,7.7,65.7,12.8,120,11.72
10/27/14 15:15,16.41,627,7.77,66.6,9.3,116.2,11.35
10/27/14 15:30,16.39,627,7.74,66.1,10.2,115.9,11.32
10/27/14 15:45,16.37,626,7.75,66.3,9.2,113.7,11.12
10/27/14 16:00,16.35,625,7.72,66.5,9.1,111.9,10.94
10/27/14 16:15,16.32,625,7.63,67.3,10.2,110.1,10.77
10/27/14 16:30,16.3,625,7.62,67.1,9.9,108.3,10.6
10/27/14 16:45,16.27,625,7.6,67.3,9.2,106.6,10.45
10/27/14 17:00,16.23,626,7.59,67.2,13.6,105,10.3
10/27/14 17:15,16.19,626,7.55,68.2,9.6,103.4,10.15
10/27/14 17:30,16.14,626,7.54,67.8,10.3,101.8,10
10/27/14 17:45,16.09,626,7.55,67.9,11.7,100.3,9.86
10/27/14 18:00,16.03,627,7.58,67.6,11.4,99.2,9.77
10/27/14 18:15,15.97,627,7.61,68.1,12.5,97.9,9.65
10/27/14 18:30,15.91,627,7.62,67,12.3,97.1,9.59
10/27/14 18:45,15.83,628,7.62,67.7,12.5,96.4,9.53
10/27/14 19:00,15.75,627,7.65,67.4,13,95.6,9.47
10/27/14 19:15,15.68,628,7.67,67.3,13,95,9.43
10/27/14 19:30,15.61,628,7.72,67.5,13.1,94.5,9.39
10/27/14 19:45,15.55,628,7.73,67.4,13.6,93.9,9.34
10/27/14 20:00,15.49,628,7.76,67,13.3,93.5,9.31
10/27/14 20:15,15.43,628,7.7,67.7,15.6,93.2,9.3
10/27/14 20:30,15.36,628,7.72,66.2,13.7,93,9.28
10/27/14 20:45,15.3,628,7.63,67.3,14,92.5,9.25
10/27/14 21:00,15.24,628,7.77,67,15.3,92.8,9.29
10/27/14 21:15,15.19,629,7.73,66.7,16,91.7,9.19
10/27/14 21:30,15.15,629,7.71,67,14.5,90.2,9.05
10/27/14 21:45,15.11,629,7.68,66.7,14.3,90.7,9.1
10/27/14 22:00,15.07,629,7.7,64.1,13.8,88.5,8.89
10/27/14 22:15,15.04,629,7.72,64.2,13.9,90.5,9.1
10/27/14 22:30,15.01,629,7.7,64.2,14.7,89.8,9.04
10/27/14 22:45,14.98,630,7.73,63.7,14.6,91,9.16
10/27/14 23:00,14.95,630,7.71,64,15,90.9,9.16
10/27/14 23:15,14.92,630,7.74,63.8,14.7,91.2,9.19
10/27/14 23:30,14.9,630,7.75,64.6,13.4,91.1,9.19
10/27/14 23:45,14.88,630,7.77,63.8,13.3,91.1,9.19
10/28/14 0:00,14.86,630,7.74,53.3,13,91,9.19
10/28/14 0:15,14.86,630,7.72,64.4,14.1,91,9.19
10/28/14 0:30,14.85,630,7.74,63.8,12.8,91,9.19
10/28/14 0:45,14.84,631,7.76,64.2,12.6,91,9.19
10/28/14 1:00,14.84,630,7.74,64.1,12.7,91,9.2
10/28/14 1:15,14.83,630,7.79,64,13.3,91,9.19
10/28/14 1:30,14.82,629,7.74,63,13.2,91,9.2
10/28/14 1:45,14.82,628,7.76,63,14.9,90.9,9.19
10/28/14 2:00,14.82,627,7.78,62.6,13.7,91,9.19
10/28/14 2:15,14.82,625,7.76,62.2,17.7,90.9,9.19
10/28/14 2:30,14.82,622,7.68,63.3,15.6,91.1,9.2
10/28/14 2:45,14.83,619,7.8,62,16.6,90.9,9.19
10/28/14 3:00,14.81,616,7.83,62.4,19.4,90.6,9.16
10/28/14 3:15,14.78,615,7.8,62.3,18.9,90.5,9.15
10/28/14 3:30,14.74,615,7.76,61.8,18.2,90.1,9.12
10/28/14 3:45,14.7,615,7.75,62.8,20.1,89.8,9.1
10/28/14 4:00,14.66,615,7.72,63.2,23.9,89.8,9.1
10/28/14 4:15,14.63,613,7.76,58.1,30.5,89.8,9.12
10/28/14 4:30,14.58,613,7.72,58.3,42.1,89.6,9.1
10/28/14 4:45,14.53,612,7.54,59.3,52.6,89.6,9.11
10/28/14 5:00,14.48,612,7.45,59.8,55.4,89.6,9.12
10/28/14 5:15,14.41,613,7.38,59.7,56.4,89.9,9.17
10/28/14 5:30,14.33,613,7.41,59.5,53.6,89.3,9.12
10/28/14 5:45,14.26,616,7.39,59.4,46.4,89.2,9.13
10/28/14 6:00,14.18,618,7.43,59.6,35,88.8,9.1
10/28/14 6:15,14.09,619,7.66,57.9,28.3,87.6,9
10/28/14 6:30,14,620,7.77,58,25.4,88.4,9.1
10/28/14 6:45,13.91,621,7.79,57.5,21.6,86.9,8.96
10/28/14 7:00,13.84,621,7.65,57.6,21.1,88.9,9.17
10/28/14 7:15,13.78,621,7.76,57.3,19.6,88.2,9.11
10/28/14 7:30,13.73,621,7.73,57.4,19.9,90.4,9.35
10/28/14 7:45,13.68,621,7.72,57.4,18.8,90.6,9.38
10/28/14 8:00,13.63,621,7.7,57.8,19.1,92.5,9.59
10/28/14 8:15,13.59,622,7.67,57.6,18.9,93.4,9.7
10/28/14 8:30,13.57,622,7.64,57.6,17.5,95.2,9.89
10/28/14 8:45,13.57,622,7.63,57.1,16.4,97.3,10.1
10/28/14 9:00,13.6,622,7.75,56.5,20.8,99.2,10.29
10/28/14 9:15,13.65,622,7.78,56.2,15.2,101.3,10.5
10/28/14 9:30,13.71,622,7.45,57.9,15.8,103.6,10.73
10/28/14 9:45,13.78,621,7.69,56.7,15.6,105.8,10.93
10/28/14 10:00,13.88,621,7.75,56.7,15.3,108.1,11.16
10/28/14 10:15,13.96,621,7.76,55.4,15.6,109.9,11.31
10/28/14 10:30,14.06,620,7.75,56.1,15.6,112,11.51
10/28/14 10:45,14.17,618,7.59,56.6,14.3,113.8,11.66
10/28/14 11:00,14.27,618,7.75,56.3,14.5,115.3,11.79
10/28/14 11:15,14.38,616,7.7,56.3,17.3,116.8,11.92
10/28/14 11:30,14.49,615,7.78,56.3,14.7,118.2,12.03
10/28/14 11:45,14.59,615,7.78,56.8,14.4,119.2,12.1
10/28/14 12:00,14.67,614,7.78,56.6,17.2,120.3,12.2
10/28/14 12:15,14.75,613,7.77,56.6,14.1,121.1,12.25
10/28/14 12:30,14.83,613,7.78,55.8,15,121.7,12.29
10/28/14 12:45,14.89,614,7.76,57.5,14.2,122,12.31
10/28/14 13:00,14.96,613,7.65,58.1,13.9,122.5,12.34
10/28/14 13:15,14.98,614,7.75,57.6,13.2,122.2,12.31
10/28/14 13:30,14.98,613,7.71,57.9,14.4,121.9,12.27
10/28/14 13:45,15.02,614,7.65,58.5,13,121.9,12.26
10/28/14 14:00,15.02,614,7.71,58.3,13,121.6,12.24
10/28/14 14:15,15.01,614,7.71,58.2,13.1,120.6,12.14
10/28/14 14:30,14.98,614,7.7,58.3,12.3,120.7,12.16
10/28/14 14:45,14.94,614,7.71,58.5,12.2,118.4,11.94
10/28/14 15:00,14.87,615,7.7,58.8,12.6,117.6,11.87
10/28/14 15:15,14.79,615,7.55,59.2,12.5,115.4,11.67
10/28/14 15:30,14.71,615,7.61,58.4,12.3,113.3,11.48
10/28/14 15:45,14.63,615,7.63,58.5,11.6,112.4,11.4
10/28/14 16:00,14.57,615,7.62,51.5,11.2,110.4,11.22
10/28/14 16:15,14.48,616,7.62,58.4,12.6,110.4,11.24
10/28/14 16:30,14.39,616,7.62,58,13.9,108.8,11.1
10/28/14 16:45,14.29,617,7.62,58.2,13.7,108.2,11.06
10/28/14 17:00,14.17,617,7.61,57.9,11.2,106.4,10.9
10/28/14 17:15,14.07,618,7.59,57.4,13.7,105.5,10.84
10/28/14 17:30,13.99,618,7.63,57.4,11.9,104.3,10.74
10/28/14 17:45,13.92,618,7.6,56.9,13.2,103.4,10.66
10/28/14 18:00,13.85,619,7.63,56.4,12,102.5,10.58
10/28/14 18:15,13.77,619,7.59,56.4,12.5,101.6,10.5
10/28/14 18:30,13.69,620,7.62,56.5,13.7,101,10.46
10/28/14 18:45,13.6,620,7.61,56.7,12.7,99.9,10.37
10/28/14 19:00,13.51,620,7.7,55.9,14.4,99.2,10.31
10/28/14 19:15,13.42,621,7.71,55.1,15.3,98.4,10.25
10/28/14 19:30,13.34,621,7.71,56.2,15.1,97.8,10.21
10/28/14 19:45,13.25,621,7.74,54.6,15.6,97.3,10.17
10/28/14 20:00,13.18,622,7.77,55.3,15.6,96.7,10.13
10/28/14 20:15,13.1,622,7.8,54.6,15.8,96.4,10.12
10/28/14 20:30,13.03,622,7.79,54.9,15.2,96.1,10.1
10/28/14 20:45,12.94,622,7.8,54.8,16.2,95.6,10.07
10/28/14 21:00,12.86,623,8.27,54.1,16.9,95.5,10.07
10/28/14 21:15,12.77,623,7.85,54.9,16.7,95.2,10.06
10/28/14 21:30,12.69,623,7.82,54.8,14.9,94.9,10.05
10/28/14 21:45,12.61,624,7.8,54.5,14.1,94.8,10.05
10/28/14 22:00,12.54,624,7.77,55.4,15.1,94.7,10.06
10/28/14 22:15,12.47,624,7.79,54.2,15.9,94.5,10.06
10/28/14 22:30,12.41,624,7.81,55.1,13.9,94.5,10.07
10/28/14 22:45,12.36,624,7.88,54.3,17.3,94.4,10.07
10/28/14 23:00,12.3,624,7.85,54.9,13.9,94.4,10.09
10/28/14 23:15,12.25,624,7.81,54.7,14.3,94.4,10.1
10/28/14 23:30,12.19,624,7.87,54.1,13.3,94.2,10.09
10/28/14 23:45,12.14,624,7.84,54.9,13.1,94.3,10.12
10/29/14 0:00,12.09,625,7.8,54,13.4,94.2,10.11
10/29/14 0:15,12.04,625,7.78,54.5,16.7,94.3,10.13
10/29/14 0:30,11.98,625,7.84,55.4,13.4,94.3,10.15
10/29/14 0:45,11.92,625,7.77,53.1,13.1,94.4,10.17
10/29/14 1:00,11.86,626,7.77,53.5,13.5,94.3,10.18
10/29/14 1:15,11.8,625,7.76,52.7,13.4,94.5,10.21
10/29/14 1:30,11.74,625,7.78,52.4,12.7,94.4,10.22
10/29/14 1:45,11.69,626,7.82,51.8,13.7,94.5,10.24
10/29/14 2:00,11.63,626,7.83,51.2,13.6,94.5,10.25
10/29/14 2:15,11.58,626,7.85,50.9,14.8,94.6,10.27
10/29/14 2:30,11.52,626,7.88,50.3,14.2,94.6,10.29
10/29/14 2:45,11.47,626,7.91,50.8,14.3,94.6,10.3
10/29/14 3:00,11.41,626,7.93,49.9,14.2,94.7,10.33
10/29/14 3:15,11.35,626,7.93,50,13.3,94.7,10.34
10/29/14 3:30,11.29,626,7.89,50,13.5,94.8,10.36
10/29/14 3:45,11.24,626,7.9,49.6,14.6,94.8,10.38
10/29/14 4:00,11.18,626,7.89,49.5,14.2,94.8,10.39
10/29/14 4:15,11.13,627,7.91,31.7,14.7,95,10.43
10/29/14 4:30,11.08,626,7.89,50.2,13.7,95,10.44
10/29/14 4:45,11.03,627,7.88,49,14.7,95.1,10.46
10/29/14 5:00,10.98,627,7.88,49.2,14.4,95.2,10.49
10/29/14 5:15,10.93,627,7.88,48.5,14.5,95.3,10.5
10/29/14 5:30,10.89,628,9.44,42.8,15,95.3,10.52
10/29/14 5:45,10.84,628,9.43,42.7,14.9,95.5,10.55
10/29/14 6:00,10.79,627,9.35,36.3,14.9,95.5,10.56
10/29/14 6:15,10.75,628,9.34,45.1,14.4,95.5,10.58
10/29/14 6:30,10.71,628,9.29,44.1,14.3,95.6,10.6
10/29/14 6:45,10.69,628,9.34,43.6,12.3,95.9,10.63
10/29/14 7:00,10.68,629,9.53,43.2,11.5,96.3,10.67
10/29/14 7:15,10.67,628,9.69,42.7,13.8,97,10.76
10/29/14 7:30,10.67,629,9.45,43,11.1,97.8,10.85
10/29/14 7:45,10.66,629,9.09,44.7,11.8,98.5,10.93
10/29/14 8:00,10.65,629,9.05,44.9,10,99.6,11.05
10/29/14 8:15,10.66,629,8.92,45.3,10.8,101.1,11.22
10/29/14 8:30,10.7,628,8.08,48,9.5,102.9,11.4
10/29/14 8:45,10.78,628,8.01,47.7,10.5,105.4,11.66
10/29/14 9:00,10.89,628,8.01,48.2,10.6,107.7,11.88
10/29/14 9:15,10.98,627,7.97,47.5,9.3,109.9,12.1
10/29/14 9:30,11.04,627,7.95,48,10.7,111.5,12.26
10/29/14 9:45,11.13,627,7.96,47.3,8.6,113.4,12.44
10/29/14 10:00,11.18,627,8,47.4,10.3,115,12.6
10/29/14 10:15,11.23,626,8.02,46.9,10.7,116.8,12.79
10/29/14 10:30,11.3,625,8.06,47.4,9,118.2,12.93
10/29/14 10:45,11.35,625,8.08,48.2,11.3,119.7,13.07
10/29/14 11:00,11.41,625,8.11,48.3,9.4,120.5,13.14
10/29/14 11:15,11.45,625,8.12,48.2,9.9,121.4,13.23
10/29/14 11:30,11.49,625,8.09,49,9.1,122.1,13.28
10/29/14 11:45,11.52,626,8.09,48.7,8.9,122.6,13.34
10/29/14 12:00,11.55,627,8.07,49.6,8.8,122.9,13.36
10/29/14 12:15,11.56,628,8.08,48.8,8.8,122.9,13.36
10/29/14 12:30,11.57,627,8.1,49,9.2,123.2,13.38
10/29/14 12:45,11.57,626,8.12,49,9.5,123.5,13.41
10/29/14 13:00,11.57,625,8.15,48.8,8.7,123.5,13.41
10/29/14 13:15,11.57,624,8.17,47.8,9.3,123.6,13.43
10/29/14 13:30,11.57,623,8.17,49.2,10.4,123.3,13.4
10/29/14 13:45,11.57,623,8.19,49.1,8.7,123.2,13.38
10/29/14 14:00,11.56,623,8.16,49.6,8.5,122.4,13.29
10/29/14 14:15,11.54,623,8.14,49.2,8.6,121.9,13.25
10/29/14 14:30,11.54,623,8.13,49.6,8.5,121.1,13.16
10/29/14 14:45,11.53,622,8.13,49,9.3,121,13.16
10/29/14 15:00,11.52,622,8.16,49.1,9.7,120.4,13.1
10/29/14 15:15,11.52,622,8.17,48.2,8.2,120.9,13.15
10/29/14 15:30,11.52,622,8.2,48.2,8.9,119.8,13.03
10/29/14 15:45,11.52,622,8.22,48.6,10.9,119.9,13.05
10/29/14 16:00,11.5,622,8.79,46.7,7.8,118,12.83
10/29/14 16:15,11.49,622,8.31,48.5,8.4,117.2,12.76
10/29/14 16:30,11.47,622,8.32,48,13.3,115,12.52
10/29/14 16:45,11.46,623,8.31,48.5,8.7,114.1,12.43
10/29/14 17:00,11.44,623,8.31,48.1,11.6,112.1,12.21
10/29/14 17:15,11.42,623,8.3,48.6,12.8,110.8,12.08
10/29/14 17:30,11.39,623,8.17,32.3,14.7,109.3,11.93
10/29/14 17:45,11.35,623,8.23,50.2,16.5,108.2,11.82
10/29/14 18:00,11.3,624,8.22,48,12.7,106.8,11.68
10/29/14 18:15,11.25,624,8.21,48.5,12.2,105.8,11.58
10/29/14 18:30,11.19,624,8.22,48.8,13.7,104.6,11.46
10/29/14 18:45,11.13,624,8.23,42,12.4,103.7,11.37
10/29/14 19:00,11.08,625,8.23,48.6,12,102.6,11.27
10/29/14 19:15,11.02,625,8.24,47.4,12.8,102,11.22
10/29/14 19:30,10.97,625,8.24,47.3,14.7,101.2,11.15
10/29/14 19:45,10.91,625,8.23,47.2,14.7,100.9,11.13
10/29/14 20:00,10.85,625,8.23,47.7,13,100,11.05
10/29/14 20:15,10.8,626,8.24,47.4,13.5,99.9,11.05
10/29/14 20:30,10.74,625,8.24,47.5,14.8,99.3,11
10/29/14 20:45,10.68,626,10.87,36.7,19.1,99.1,10.99
10/29/14 21:00,10.61,626,10.89,37.7,14.7,98.9,10.98
10/29/14 21:15,10.56,626,10.89,38.1,14.6,98.6,10.97
10/29/14 21:30,10.49,626,10.89,38.5,14.7,98.3,10.94
10/29/14 21:45,10.43,627,10.91,38.5,15.9,98.1,10.94
10/29/14 22:00,10.38,627,10.93,38.5,15.6,98,10.95
10/29/14 22:15,10.32,626,10.96,38,15.2,97.9,10.95
10/29/14 22:30,10.27,627,11.02,38.1,16.2,97.9,10.96
10/29/14 22:45,10.21,627,11.01,37.5,19.4,97.8,10.97
10/29/14 23:00,10.16,627,11.06,37,15.9,97.7,10.96
10/29/14 23:15,10.11,627,11.2,35.5,15.4,97.5,10.96
10/29/14 23:30,10.07,627,11.25,35.8,17.7,97.5,10.97
10/29/14 23:45,10.02,627,11.31,35.2,18.6,97.5,10.98
10/30/14 0:00,9.97,626,11.33,35.6,15.1,97.4,10.99
10/30/14 0:15,9.93,627,11.35,35.6,15.5,97.4,11
10/30/14 0:30,9.89,627,11.35,34.7,15.5,97.4,11
10/30/14 0:45,9.84,627,11.31,34.3,16.2,97.4,11.02
10/30/14 1:00,9.8,627,11.33,34.5,17.2,97.5,11.04
10/30/14 1:15,9.76,627,11.35,35,17,97.5,11.05
10/30/14 1:30,9.72,627,11.35,35.2,15.4,97.5,11.06
10/30/14 1:45,9.69,627,11.36,34.9,15.3,97.6,11.07
10/30/14 2:00,9.65,627,10.92,37.1,15.7,97.5,11.08
10/30/14 2:15,9.62,628,10.94,35.9,16.1,97.6,11.09
10/30/14 2:30,9.59,627,11.01,36.4,16.6,97.6,11.1
10/30/14 2:45,9.56,628,10.7,37.3,17.2,97.7,11.12
10/30/14 3:00,9.53,628,10.85,37,15.9,97.5,11.11
10/30/14 3:15,9.49,628,10.87,35.8,16.1,97.6,11.13
10/30/14 3:30,9.46,628,10.84,30.5,15.8,97.7,11.15
10/30/14 3:45,9.43,629,10.67,37,16.1,97.6,11.15
10/30/14 4:00,9.4,629,10.51,38.4,17,97.6,11.16
10/30/14 4:15,9.37,629,10.01,38.9,16.9,97.7,11.17
10/30/14 4:30,9.34,629,8.39,45.9,17,97.7,11.18
10/30/14 4:45,9.31,629,8.24,45,17.9,97.8,11.2
10/30/14 5:00,9.29,629,8.18,45.3,16.8,97.7,11.19
10/30/14 5:15,9.27,629,8.1,45.5,16.4,97.9,11.22
10/30/14 5:30,9.25,629,8.05,46.5,15.5,97.8,11.22
10/30/14 5:45,9.22,629,8,45.6,15.5,97.8,11.23
10/30/14 6:00,9.2,629,7.96,46.2,15.9,97.9,11.24
10/30/14 6:15,9.18,630,7.93,45.9,17.3,97.9,11.25
10/30/14 6:30,9.17,629,7.9,32.7,16.2,98.1,11.28
10/30/14 6:45,9.16,629,7.88,47.3,19.5,98.5,11.33
10/30/14 7:00,9.17,630,7.86,45.3,16.5,99,11.38
10/30/14 7:15,9.19,630,7.83,44.8,16.9,99.9,11.48
10/30/14 7:30,9.22,630,7.83,45.4,16.1,101,11.59
10/30/14 7:45,9.26,630,7.83,44.7,15,102.2,11.72
10/30/14 8:00,9.29,631,7.83,46.1,14.8,103.4,11.85
10/30/14 8:15,9.32,631,7.83,45.8,16.2,104.4,11.96
10/30/14 8:30,9.38,631,7.82,46.5,13.3,106.3,12.16
10/30/14 8:45,9.47,631,7.82,45.5,12.4,108.3,12.36
10/30/14 9:00,9.58,631,7.83,46.4,12.2,110.7,12.6
10/30/14 9:15,9.69,630,7.83,45.6,12,112.9,12.81
10/30/14 9:30,9.84,629,7.83,45.7,14.7,115.2,13.02
10/30/14 9:45,9.99,628,7.83,45.3,11.9,117.1,13.2
10/30/14 10:00,10.16,627,7.84,46.3,11.1,119.2,13.38
10/30/14 10:15,10.31,627,7.86,44.9,13.1,121.1,13.54
10/30/14 10:30,10.4,627,7.83,47.5,11.5,122.2,13.63
